time,latitude,longitude,region,region_description,primary_sample_unit,station_nr,date_utc,strat,strat_description,sub_region_name,admin,administration_description,depth_strat,depth_strat_description,species_cd,species_name,max_diameter,perp_diameter,height,old_mort,recent_mort,bleach_condition,disease
UTC,degrees_north,degrees_east,,,,,UTC,,,,,,,,,,cm,cm,cm,percentage,percentage,,
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,70,50,55,4,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,70,50,55,4,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,35,25,20,25,5,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,35,23,40,40,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,5,5,3,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,15,12,3,20,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,15,12,3,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,30,20,15,10,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,15,12,5,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,35,25,5,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,65,40,45,80,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,15,12,3,0,5,N,P
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,35,35,15,10,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,55,50,35,40,5,N,P
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,50,30,10,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,20,15,3,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,27,18,3,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,30,20,3,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,55,45,20,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,15,15,3,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,10,10,3,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,10,5,3,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,12,7,3,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,19,10,6,5,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,7,4,1,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,20,13,3,0,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FAVE,Orbicella faveolata,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,35,30,20,0,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,35,25,20,50,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,25,20,15,15,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,15,14,6,20,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,12,10,2,10,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,100,55,85,65,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,32,30,20,30,10,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,17,15,8,5,9,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,9,7,5,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,75,55,55,80,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,50,25,45,50,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,22,15,8,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,60,50,40,70,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,8,6,4,0,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,21,16,9,0,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,11,11,5,0,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,75,55,50,50,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,60,45,50,40,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,100,100,70,70,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,100,80,40,60,0,P,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,150,100,50,60,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,125,120,80,80,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,80,40,55,90,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,37,35,22,40,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,50,35,22,85,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,17,13,1,0,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,30,29,12,0,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,22,8,3,0,15,N,P
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,20,13,4,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,15,10,10,25,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,150,30,95,90,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,110,85,50,95,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,110,100,45,95,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,95,45,110,90,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,95,45,65,99,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,60,40,65,95,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB FRAN,Orbicella franksi,80,75,90,99,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB SPE.,Orbicella spp,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB SPE.,Orbicella spp,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB SPE.,Orbicella spp,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB SPE.,Orbicella spp,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),ORB SPE.,Orbicella spp,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,7,6,6,10,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,25,20,10,0,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,40,20,30,0,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,30,20,10,10,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,55,25,5,15,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,30,20,7,10,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,10,6,3,5,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,22,19,8,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,14,12,8,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,7,5,3,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,6,5,3,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,10,8,3,10,0,N,A
